Week,"Anchorage, AK","Birmingham, AL","Little Rock, AR","Phoenix, AZ","Tucson, AZ","Fresno, CA","Los Angeles, CA","Oakland, CA","Sacramento, CA","San Diego, CA","San Francisco, CA","San Jose, CA","Colorado Springs, CO","Denver, CO","Washington, DC","Gainesville, FL","Jacksonville, FL","Miami, FL","Orlando, FL","Tampa, FL","Atlanta, GA","Honolulu, HI","Des Moines, IA","Boise, ID","Chicago, IL","Indianapolis, IN","Wichita, KS","Lexington, KY","Baton Rouge, LA","New Orleans, LA","Boston, MA","Baltimore, MD","Grand Rapids, MI","St Paul, MN","Kansas City, MO","St Louis, MO","Jackson, MS","Charlotte, NC","Durham, NC","Greensboro, NC","Lincoln, NE","Omaha, NE","Newark, NJ","Albuquerque, NM","Las Vegas, NV","Reno, NV","Albany, NY","Buffalo, NY","New York, NY","Rochester, NY","Cleveland, OH","Columbus, OH","Dayton, OH","Oklahoma City, OK","Tulsa, OK","Eugene, OR","Portland, OR","Philadelphia, PA","Pittsburgh, PA","State College, PA","Providence, RI","Columbia, SC","Greenville, SC","Knoxville, TN","Memphis, TN","Nashville, TN","Austin, TX","Dallas, TX","Houston, TX","Lubbock, TX","San Antonio, TX","Salt Lake City, UT","Norfolk, VA","Reston, VA","Richmond, VA","Seattle, WA","Spokane, WA","Madison, WI","Milwaukee, WI"
11/29/2009,40522.158,30233.9186,18126.4446,47304.1186,50035.1072,44742.9324,44445.7782,104018.1202,43158.11,50332.2614,51888.7834,49313.447,8829.02214,8926.2386,14807.70225,24963.786,21394.0852,17173.1552,18475.6136,21647.341,24191.9588,37738.5834,6290.34959,51517.2582,26195.3924,27727.8468,4970.55384,37288.9016,18009.35991,15064.89678,37943.3461,18876.08105,29942.7223,28338.4341,4730.96015,5303.54846,34141.2938,24674.3508,32911.1942,29003.819,5112.68569,6290.34959,43611.099,15476.86143,39804.5126,47516.3716,68556.2255,37951.9455,30881.3015,37846.4135,29152.5505,24698.8549,35342.2296,15507.21672,16886.21418,45392.7366,32364.9288,18582.91846,18008.5591,24404.28989,50444.911,36372.3568,33924.2174,32308.2042,25434.1182,23769.8658,15147.28971,13594.83345,14032.81692,22853.1969,13933.07811,10234.24188,19522.23533,26779.50516,19767.53464,31731.3576,33645.2706,21741.6968,28458.1571
12/6/2009,30536.8518,18482.52132,9295.59204,31968.7143,36973.857,33312.1374,28128.6642,82032.03,34869.5571,34810.1136,35249.9955,41848.224,5606.44909,5361.28791,9729.08395,16204.20498,13661.36502,11195.32224,11169.72318,13601.63388,14105.08206,32634.4815,3122.8284,37766.9331,15520.7824,17444.227,2612.5932,21255.75282,9181.09668,7893.02388,17115.8764,14339.34845,17327.6546,17644.0654,2404.7196,2931.4902,21298.41792,15410.63412,21085.09242,17782.81368,2551.176,3127.5528,30121.8722,7740.3634,29365.089,34394.0091,42761.7603,23645.5688,21678.4673,23564.8672,18418.4392,16228.5434,20017.1464,8150.63844,8114.85864,30813.6543,24236.8269,12447.71415,12989.53905,16749.0434,22686.8334,22484.5077,20982.69618,20291.52156,15734.88888,14830.38876,7814.30832,6936.51056,7468.43692,11103.6646,7489.9048,6180.64238,13759.50075,18940.10725,14634.02515,24635.4225,23982.1686,12872.9236,15995.3986
12/13/2009,24934.2912,17908.19625,11971.28992,23949.35181,27697.8609,23332.75632,22079.99088,64869.76044,24047.22411,24683.39406,25114.03218,30330.62577,3569.0963,4088.23758,8696.399,14976.97575,14031.7005,9478.76925,10467.40575,12453.351,13814.89425,24057.01134,4212.7206,32087.9104,9025.71916,9514.30582,3621.5268,18584.63175,11766.9342,10329.85204,10975.44429,11875.53828,9073.00174,9540.57392,3688.4544,3915.2646,19980.864,14083.734,19894.1415,16806.8205,3536.0082,4346.5758,20085.13746,10102.4239,22314.8844,26161.26579,26669.6874,15308.70192,14464.9152,16242.89436,10034.4142,9572.09564,10932.78322,10313.37174,10577.05654,24975.6416,18876.4576,10638.22784,11351.55272,14416.20776,14690.0661,20570.577,19677.33525,17795.457,14846.892,13910.289,9746.44942,10135.3845,9482.76462,13744.5702,10652.86592,4366.34898,11175.42312,15745.98624,13244.94592,19548.4016,19755.1536,8742.02368,9146.55242
12/20/2009,14484.78454,11065.8223,13649.17635,21742.3822,25616.7142,21751.6068,23172.1952,57884.365,21650.1362,21133.5586,21124.334,26031.8212,2248.45106,2328.86334,4700.40648,9438.8124,8485.23375,5737.63425,5974.68205,7235.34535,9665.0853,22849.3342,3165.9909,18417.39376,4175.4657,4344.50268,2653.065,10246.9299,12967.65369,11196.4437,6753.9726,6564.79931,4198.17216,4405.05324,2977.3285,2939.00645,11782.35315,8894.67995,11787.7406,9659.69785,2709.07415,3198.41725,20856.75075,10260.2862,19722.1948,23356.6872,26789.33763,15522.47874,15016.86054,17224.72668,4627.07196,4367.20914,4826.38422,10964.27664,11054.14776,14400.00192,11126.08844,6007.77062,6246.86056,7879.79398,8634.13254,12288.77345,11609.95475,11108.9219,9185.60225,9099.40305,11203.93296,10810.74681,10848.19311,14787.54387,12203.74917,2879.37818,6183.27281,8431.73565,7353.28741,10969.56668,11778.26244,3973.6305,3862.62114
12/27/2009,16115.9183,16438.58392,12433.95354,15974.85861,16581.57561,12898.80342,15046.5816,36949.0653,15258.93255,16545.17259,16442.0307,16526.97108,2737.0343,2822.2194,4239.50814,14261.93348,13677.16172,8682.23627,9502.5411,11216.24723,13896.45113,15192.19368,3185.41404,20300.0116,4511.24157,4612.67477,2888.94324,14846.70524,12143.52044,10797.2776,6205.15344,4957.02452,4092.82962,4361.6276,3336.94356,3313.88472,16990.86836,13823.35466,17315.74156,14367.51727,3000.94332,3366.59064,14423.13312,9075.18016,13887.75213,15647.23143,18473.2911,11268.07275,12220.30425,12290.13456,4582.24481,4769.89623,4490.95493,10182.2428,9956.73004,15948.87275,13522.735,4686.71364,4690.6888,5948.82694,7149.41592,18769.54913,18046.70626,16804.06627,14026.40041,14115.74054,10732.35726,10195.91024,10595.68286,12943.06568,10534.17938,3574.0705,4617.14834,6159.51042,5581.12464,13347.7349,14206.8263,3938.14399,3915.32152
1/3/2010,8733.17634,15752.39172,11658.0443,15674.1015,14458.91835,12028.55205,14541.10465,33731.6057,15550.82205,16079.16255,17599.6091,15756.2878,951.59583,1014.01644,8557.76088,13031.59164,13514.79384,8667.90408,10771.69212,10414.86588,12793.70748,16572.28035,2039.09856,10802.78136,2644.3626,2922.4052,1937.59476,12607.86048,11139.55985,10828.46918,5757.1371,9780.8673,2168.1407,2310.1199,2438.34684,2273.68512,14711.64852,12206.43096,14689.34688,12488.9184,2014.28652,2266.9182,8432.75804,8336.60149,12609.7266,14394.3434,10443.678,7269.619,8289.41344,8842.31404,2480.19915,2750.847,2440.2675,9235.30787,9112.757,9141.5289,9559.1622,9741.0267,9617.52084,11458.15656,5580.9468,15841.59828,15692.92068,14956.96656,12667.33152,13626.30204,9464.69796,10303.70007,11205.54878,10944.73539,9263.58884,1202.55216,8984.0553,11609.55084,10729.07358,9508.11813,8097.44565,2333.7831,2270.18825
1/10/2010,1572.781128,24893.6814,16503.43716,6712.9617,6701.10658,6060.9301,6016.4734,16179.27502,7044.90506,6763.34596,7676.1902,8019.98868,1638.74886,1414.90973,7327.92304,21806.7066,22954.428,14392.6902,20421.5256,18165.6594,20355.5646,6950.0641,2464.23524,1852.366938,4387.79328,5212.22208,2505.11118,20698.5618,16589.25142,15726.59228,1088.753676,9081.83128,4961.84,4564.8928,2937.22826,2651.09668,24075.765,20263.2192,24537.492,20804.0994,2598.5419,2706.57117,9467.20775,11517.177,6235.79312,6837.44046,11680.32125,8581.96235,7942.61845,10322.94497,4699.24416,5019.85536,5096.19136,13630.91772,13910.9432,1729.881726,1479.585858,8388.2568,8954.73648,9673.72992,1009.422378,25962.2496,27030.8178,24392.3778,21925.4364,22242.0492,13296.69376,12772.77512,12226.27378,14317.4318,13355.40878,1745.5345,7970.6596,9593.84176,9292.44552,1506.213078,1546.153908,4418.32768,4601.53408
1/17/2010,4619.44814,28552.1786,23359.66079,3764.12486,3775.20668,3616.36726,3019.79595,9700.28644,3640.37787,3560.95816,4033.78248,4366.23708,1737.82436,1619.58984,4024.14665,27434.6457,24963.4814,16825.9531,21469.2236,22539.5368,23232.0924,3690.24606,2080.68888,5169.44858,2343.14725,2524.45307,2054.93778,22870.0747,24779.16412,22018.65534,2438.92419,4750.35512,2344.68374,2061.96958,2510.73225,2093.56443,27009.6684,25970.835,27733.7038,24444.0647,2152.79196,2361.37587,13808.76444,16281.76861,3653.30666,3880.48397,16573.6152,13878.46656,12035.23272,13793.27508,2267.85924,2086.55342,2307.80798,18309.63051,19382.43487,5358.33762,4963.89286,4557.94091,4843.45877,5244.83895,2292.72165,31259.4414,31479.8,30110.4287,24884.7819,25215.3198,19192.73166,18447.0018,17459.23681,19892.67109,18826.40822,1731.13184,4398.63022,4864.14847,5046.21783,4208.3367,4544.44808,2085.01693,2246.34838
1/24/2010,1547.44524,19853.6228,21309.92143,7292.13198,7302.76191,6526.77702,5974.02066,17985.84156,6983.86401,6271.6587,7111.42317,7954.73095,1525.46304,1404.5184,1488.965145,20670.6945,18012.1627,13341.4394,16621.9213,15902.4104,17402.4077,6951.97422,2595.39183,1684.671516,2517.57646,2703.04594,2499.9972,17365.8224,25445.91693,20756.33434,6222.75768,1573.103055,2610.3112,2294.32616,2907.89148,3105.25968,20207.2807,19841.4277,21780.4486,18438.9912,2769.73374,3121.70703,10437.1866,15099.56511,6544.49357,7146.85627,12435.7968,10943.0077,8784.0152,9789.48885,2438.5802,2349.28008,2546.77073,17154.83672,18726.51501,1877.372244,1686.617988,1584.137535,1577.240985,1581.378915,6457.45904,22499.9595,23743.8597,20695.0847,19329.2335,17499.9685,18223.83248,17046.66453,15080.4759,18319.27853,17714.78688,1494.25152,1419.999645,1568.965125,1691.03406,1494.890496,1693.43064,2390.49552,2354.43201
1/31/2010,2537.93408,23479.036,19727.65548,7354.0155,7881.9961,7753.77224,7018.37069,14851.34002,9288.68727,6686.49717,8357.17864,7836.74062,1573.9976,1740.63255,1596.369045,24211.8212,21280.6804,16435.3252,18992.596,18484.1328,23508.9456,7538.80871,2366.4966,2924.14144,2069.62248,2155.17774,2260.797,21146.0872,24661.11492,22732.24356,2835.29752,2065.642885,2058.75832,1814.31472,2498.6211,2947.8444,24391.2788,22536.8836,26574.6796,21953.6464,2287.2219,2677.7232,7271.56944,15430.97088,6660.09814,7825.42675,8955.65754,7520.7222,6187.29354,7313.0949,1928.3884,2172.832,2178.26408,16531.41672,18262.45512,3517.2456,3013.79672,1880.447316,2000.279743,1871.229437,2897.0623,27845.8376,27187.8264,25168.9284,23733.2676,21430.2284,18689.03244,16568.5104,15937.91784,17452.57644,17025.99912,1622.1812,1804.190317,1872.067426,1920.670788,3003.45188,2848.27928,2489.25066,1834.68502
2/7/2010,691.42788,19488.1404,16349.69543,5630.06765,5421.35576,5493.50308,5073.50261,7078.16743,6297.43036,5186.87697,6740.62104,6086.14178,1470.13314,1633.90944,4343.05872,20495.7389,16702.4269,11498.477,14533.1266,14058.9626,17887.8369,5220.37394,3380.38843,781.42779,1659.20193,1785.35985,3368.15542,15813.3694,22626.0661,22915.14606,4525.16226,5831.61696,1740.30345,1579.22682,3576.11659,4102.13602,20294.2192,17058.0499,20448.3225,16560.1777,3327.37872,3392.62144,4855.06023,14209.39188,4689.5758,5310.55809,6135.11994,5365.77459,4504.76256,5572.02462,1642.30578,1704.25833,1832.66907,14537.38645,15643.67322,942.38001,906.18957,5311.72512,5848.7832,5431.8888,4529.67839,23909.7197,21242.5472,20234.9487,18468.6878,18836.1649,18856.90816,15410.18556,14159.35881,15738.18013,14731.9595,1707.12708,5270.03568,5409.81792,5640.336,807.61824,781.42779,2175.09771,1650.19065
2/14/2010,0,26558.1595,15658.90928,4939.70179,5046.29663,5765.8118,4811.30346,5436.33684,5739.16309,5048.71924,6010.49541,5557.46734,639.9082,644.862328,2446.0776,27013.8491,23268.6502,13912.7731,19751.2961,16120.0196,21374.6903,5380.61681,4158.67305,0,3573.93933,3678.18867,4013.77155,19167.4438,24063.10228,26481.34104,6000.00048,3194.9673,3861.75816,2943.91071,4733.449,5037.74215,26330.3147,21645.256,27854.0268,19494.9707,3907.51045,4042.75185,4813.20825,14525.69874,4309.82319,4871.86871,6225.08267,5512.39008,4624.05761,5600.21002,3703.11786,2975.63877,3555.80901,14232.9075,15311.89744,0,0,2886.2534,3522.8835,3326.4292,6216.04988,29249.5762,25803.4236,26031.2684,22072.465,22599.3561,18250.65396,14742.58114,14552.80904,16390.88738,15073.3268,773.669656,3180.1963,3202.3528,3369.2651,0,0,4337.67906,3542.21127
2/21/2010,816.393312,34439.6774,19551.38835,4653.72118,5417.3579,6443.80466,4460.33266,5461.98602,6282.64756,5216.53136,6324.79634,5221.49004,417.88174,432.45901,1457.782215,34122.9098,30955.2338,18759.6812,23546.3916,20431.5102,25183.0242,5444.63064,4073.9023,882.51352,2838.05262,3214.5903,4069.3094,25341.408,34416.0396,35248.46007,3130.90596,1628.312105,3699.28242,2910.15558,4666.3864,4546.971,36340.283,26221.318,37976.9156,26274.1126,3591.6478,3858.036,2089.4387,19474.44192,4433.05992,4886.77914,2745.6884,2468.10232,2145.25764,2409.26614,3406.86486,2769.95538,3074.3901,19327.54419,19341.53445,1081.96704,955.737552,1632.45118,2114.23951,1900.66324,3501.81468,37853.7282,30128.1184,35196.4,27400.3974,25939.7468,23629.54914,22377.42087,20306.86239,20502.72603,20719.57506,477.162638,1789.73603,1716.060495,1856.789045,1048.633712,875.409696,3362.80194,3418.88202
2/28/2010,2123.4327,30847.1834,27803.16768,1628.181981,1996.363836,2323.636596,1538.181972,2248.182043,2500.00025,1713.636535,2129.091122,2194.545674,795.43216,692.6516,4131.18408,29107.6242,28102.8788,16285.8732,19300.1094,16810.7402,22764.2316,1735.454719,5746.9368,2445.34812,5375.5842,6005.9832,6106.12035,22974.1784,51401.90519,42633.52113,2549.6224,4532.2008,6815.9504,5375.5842,7301.22198,5799.18168,33351.5488,20604.7788,31986.8946,21714.4976,5283.26349,5805.71229,2557.12736,28422.34742,1517.272879,1735.454719,3323.09615,3155.47957,2354.42824,2687.71237,6342.196,5623.9232,6277.2458,30449.66173,29191.32871,3362.7315,2585.90274,4506.09912,5747.11536,5547.79344,2891.60768,31432.0352,26183.3652,31671.9744,24143.882,20454.8168,32137.42586,25516.19735,26744.57006,31328.49749,31897.74338,766.832352,5137.2852,4831.18368,5837.2848,2623.68624,2511.84708,6242.8604,6338.3754
3/7/2010,814.749951,36641.7912,27257.93566,3371.15924,4413.4686,5017.31572,3532.69796,5034.62344,5126.93128,3517.31332,4011.54488,4871.16164,1603.52398,1328.9359,3018.81243,33594.1137,31852.5837,18181.5732,21943.278,19418.0595,23946.0375,3648.08276,7110.189,934.514064,2092.7676,2654.8746,7600.00202,26906.6385,43778.4426,30302.60924,1114.5,3462.70342,2907.39036,2302.04436,8334.72155,7118.08921,45889.3155,23388.7479,36188.9934,26732.4855,6580.87493,7031.1869,615.973312,23591.71629,2953.85088,4075.00652,833.111392,759.234528,570.549024,648.9184,2656.60416,2371.22676,2725.78656,27329.99894,26267.06556,1421.83011,1051.918293,3241.64217,4104.66529,4159.48848,1413,34604.2011,31434.6165,36241.2393,30320.0373,22883.7042,26077.89945,21141.56477,23078.26542,28510.03515,27041.74582,1316.61464,3821.70689,3574.11829,4341.64295,828.909255,995.871048,2822.64192,2845.1262
3/14/2010,876.41802,31034.376,23558.52366,822.596652,1023.439746,1257.16647,845.362242,1325.969142,1138.2795,918.21213,986.002998,1159.021482,854.30088,626.61276,3654.44073,29630.8905,29788.5855,17567.223,19806.492,17914.152,19711.875,877.234068,4881.29715,951.64191,3324.05645,3577.22145,5041.24926,24663.498,31703.4837,21224.02788,0,4133.07946,3858.2346,3200.0056,5157.07665,4572.42411,41063.778,19002.2475,29615.121,23196.9345,4395.92523,4770.98535,1349.14248,17829.06714,738.61692,1110.45489,1887.19335,1584.32463,1163.29122,1391.58999,3683.55075,3027.8534,3713.93055,20318.21406,20760.07446,1444.7763,964.77624,4055.95284,4818.14532,5430.62142,0,29236.653,27391.6215,29804.355,27423.1605,21856.527,17910.07488,15229.45512,14080.61808,22461.237,18447.6717,667.06974,4893.00351,4450.65966,5364.83695,886.567275,964.179225,4058.23495,3810.13325
3/21/2010,1024.22216,18507.543,21151.71885,915.991688,1143.070633,1458.42252,814.285907,1448.827635,1240.298801,1094.456549,1057.356327,1185.927786,1063.05264,793.43784,3548.15418,20965.155,17731.455,11792.226,13376.739,11587.425,11458.077,1132.19643,3608.65128,1089.96615,1954.92093,2586.09756,3747.11272,16782.903,24999.99375,17565.51285,467.37598,4461.73598,2620.63002,2453.72313,3911.53568,3292.78612,27335.544,12751.557,17914.698,15586.434,3587.01668,3625.95896,808.602288,15351.7203,950.533274,1295.309475,1146.236754,890.322732,761.290452,843.010896,2526.62499,2296.40859,2699.28729,17620.68525,20634.4776,1665.053052,984.775766,4200.00714,5288.89788,6190.13398,617.73062,18927.924,17073.936,18852.471,18087.162,14745.672,16758.6165,15468.96165,16241.37525,20524.1328,15503.4444,849.92856,5313.58928,4802.4773,5748.15792,1052.595882,1105.883116,2852.76489,2624.46696
3/28/2010,4474.46898,16094.0145,13371.98826,2871.31482,3682.22712,4771.81914,2713.70088,4863.18954,3771.31326,3239.08068,3351.00942,3910.65312,1146.65639,728.22224,2701.6848,18432.1026,15559.2948,10641.9705,11984.0121,10568.5776,10107.2508,3437.8113,4105.44823,5017.02228,2948.4,3582.306,4084.73979,15066.5139,15180.89406,10616.88558,0,3420.25791,3776.9004,3549.8736,4126.15667,3644.68544,24974.5554,11103.2973,15087.4833,14049.498,4245.2302,4038.1458,999.542544,9545.45676,3026.6445,4538.82462,1493.821824,1071.853772,820.137472,1009.611196,3694.3452,3278.6208,3915.4752,10380.33636,13334.8825,7452.12915,4247.87319,3279.54516,3938.08083,4602.24501,0,17100.5457,15108.4527,17194.908,16953.7599,12948.6045,11071.43114,8961.04104,9364.56618,13075.14218,9800.55886,913.21418,4022.50848,3564.723,3966.22338,4282.97958,5211.70317,4139.5536,3877.146
4/4/2010,0,7547.60067,5146.21008,3884.50116,4683.0915,6500.45964,3874.64202,6352.57254,4587.78648,3828.6327,4446.47214,5708.44206,1656.37982,1113.96586,998.144304,9195.78744,8040.23214,5467.60113,6057.54252,6008.88756,4938.47844,4551.6363,2021.72481,0,3579.50476,4130.1978,1822.36383,7918.59474,5708.46672,4277.44548,1280.9511,1203.480824,4525.76604,4580.05972,1837.69929,1717.57152,13483.50579,5826.43146,7869.93978,7578.01002,2088.17847,1814.6961,1292.89195,3715.18884,4571.35458,6027.22092,1900.73499,1316.17626,1071.07826,1349.26449,4529.64416,3893.63248,4975.62796,3961.17612,5243.82408,0,0,1129.002832,1440.83592,1609.281472,1740.47445,9177.54183,8143.62393,8763.97467,10010.75802,6385.9635,4049.02872,3119.74344,3502.39032,5290.6788,3719.0934,1241.72452,1486.775616,1289.095712,1334.339352,0,0,4851.52812,4727.42828
4/11/2010,2515.0386,3909.532,3593.43425,5026.09216,6194.84337,8430.71525,5109.24442,7525.27953,6083.97369,4966.03775,6241.03907,7243.48576,1043.01613,744.14899,0,4883.36088,4154.76628,2814.86304,2992.56904,3323.1022,2431.01808,6476.63714,2849.11969,2937.9711,466.869504,585.410589,2623.67775,4261.38988,3753.9458,2770.6318,2965.1145,0,674.77233,670.517009,2514.84371,2196.11545,7172.21416,3156.05856,4140.5498,3962.8438,2919.08443,2740.28565,318.322975,2647.71755,5954.62573,7917.94298,463.664587,320.496888,236.02484,337.267074,643.161374,579.331559,707.599092,2698.3293,3482.0884,3586.4676,1936.091,0,0,0,4005.81155,4705.65488,4368.01348,4414.21704,5476.89892,3230.69508,2654.9478,2109.78695,2368.6299,3748.1616,2451.05475,790.94132,0,0,0,2139.0986,2640.9785,697.264741,672.340718
4/18/2010,0,2137.6978,2528.41084,3705.16451,4319.89262,5280.61524,3674.93198,5126.09342,4232.5542,3486.81846,4595.34456,4672.60547,843.2424,578.3778,1144.75938,2578.128,2206.44788,1628.51752,1665.041,1873.43968,1349.22032,4739.78887,847.28025,0,262.662075,284.090625,787.02921,2410.54968,2587.08237,1942.80255,0,1716.62756,350.324325,339.61005,774.47691,646.44345,3974.614,1626.36908,2320.3152,2285.94016,877.40577,783.26352,0,1834.31557,4205.68084,5593.01805,0,0,0,0,319.804875,277.597125,353.2464,2072.32272,2417.70984,0,0,1473.1488,1792.33104,2126.85858,0,2674.8078,2429.88564,2462.11224,3175.39432,1768.16612,1897.41514,1538.7439,1741.32673,2730.99367,1816.60341,647.29665,2175.96354,1805.6303,1704.35132,0,0,346.10355,339.285375
4/25/2010,0,1148.3155,2009.501685,1060.377104,1177.358208,1311.32044,971.69788,1330.18836,1214.150652,959.433732,1326.414776,1169.81104,748.77914,548.7795,0,1404.197,1281.9285,879.829,912.602,1014.7025,833.1905,1409.433624,0,0,626.33472,595.017984,0,1234.0295,1982.898353,1555.344803,0,0,763.701312,721.708416,0,0,2092.43,868.4845,1283.189,1266.8025,0,0,271.470914,1450.831713,1079.245024,1516.037372,385.882816,283.529752,237.941462,287.353286,638.434368,600.711936,723.843648,1646.556227,1919.24038,0,0,0,0,0,0,1457.138,1298.315,1308.399,1823.9435,956.7195,1504.038377,1304.513387,1474.584688,2251.78203,1586.69873,540.24293,0,0,0,0,0,777.224448,717.437952
5/2/2010,819.254642,967.51506,314.216448,1358.95599,1558.30428,1700.32365,1308.14172,1804.55805,1689.90021,1229.96592,1757.65257,1566.12186,302.645772,238.624551,864.248624,1186.77207,1045.24109,778.42039,822.50381,882.82849,745.93787,1852.76646,843.1274,962.111782,339.591616,341.632431,772.0374,1047.56127,306.70848,255.5904,2920.00146,1325.906612,419.999727,395.509947,800.4734,715.1654,1772.61752,737.81724,1145.00883,1116.00658,884.3596,745.0232,0,236.42112,1343.32083,2013.02685,0,0,0,0,360.816092,321.632444,398.775251,270.446592,299.200512,932.298118,678.881974,1156.476576,1199.222686,1472.79779,3940.00197,1263.33801,1092.80478,1090.4846,1561.48114,844.54552,265.814016,232.747008,239.296512,357.666816,240.254976,244.973763,1643.005028,1284.714906,1177.46103,580.74533,714.2857,443.265018,382.040568
5/9/2010,0,424.4032,942.052177,992.63009,1255.78759,1314.73487,887.36709,1367.36637,1346.31377,984.20905,1216.84028,1389.4716,337.288284,249.717624,324.477109,494.960232,444.031848,334.748024,385.145904,370.822296,327.320968,1465.26096,560.784224,0,1101.4079,1254.92895,501.960704,450.397896,909.744454,773.334068,1018.66794,507.163393,1436.619,1345.06975,527.450896,507.843056,748.01064,309.814336,505.570312,483.819648,585.294024,489.215608,0,730.769925,1107.36676,1546.31347,0,0,0,0,1152.1121,1112.6755,1323.943,857.949533,923.590621,0,0,432.238136,425.670982,549.849894,1517.33523,535.278536,477.4536,457.294448,661.538488,378.249352,894.872645,780.513562,733.846851,1124.103632,761.539185,270.056616,628.954249,481.193284,450.148556,0,0,1478.8725,1261.9712
5/16/2010,1357.3088,826.81269,312.020856,1435.29645,1888.63052,1770.98327,1463.53179,2178.82707,1979.61106,1474.5122,1887.06189,2175.68981,0,0,0,952.28232,852.55005,737.80432,758.17973,710.99457,639.14444,2097.25831,0,1729.2204,1435.896,1641.024,0,852.55005,298.606224,250.87104,0,0,1586.3232,1598.289,0,0,1414.48241,615.55186,972.65773,914.74867,0,0,0,247.038288,1496.47302,2175.68981,0,0,0,0,1324.785,1350.426,1562.3916,279.790896,293.728176,1543.8264,1101.128,0,0,0,0,1041.29069,907.24194,863.27395,1267.56498,721.71847,289.372776,253.135848,226.655016,368.46684,238.153272,0,0,0,0,1015.7344,1196.634,1808.5452,1449.5712
5/23/2010,564.734548,0,350.103936,570.49206,781.639696,720.000324,648.524882,922.623366,764.590508,595.410104,713.442944,880.656134,169.6875,138.75,0,0,0,0,0,0,0,876.721706,0,740.580036,0,0,0,0,351.565312,305.636352,0,0,0,0,0,0,0,0,0,0,0,0,0,286.01216,651.803572,893.115156,0,0,0,0,0,0,0,318.997504,328.600832,622.222496,483.092,0,0,0,0,0,0,0,0,0,307.724032,299.373312,253.026816,426.304256,268.684416,149.375,0,0,0,442.02918,499.034036,0,0
5/30/2010,0,0,347.097156,1399.99783,1877.68304,1662.80734,1804.95588,2332.22779,1986.77378,1557.02238,1804.95588,2236.36017,0,0,0,0,0,0,0,0,0,2123.96365,0,0,0,0,0,0,340.430482,320.215406,579.99942,0,0,0,0,0,0,0,0,0,0,0,0,282.365902,1669.4189,2201.64948,0,0,0,0,0,0,0,318.27992,326.236918,0,0,0,0,0,905.45364,0,0,0,0,0,287.312144,293.54871,245.376614,422.796164,259.570178,0,0,0,0,0,0,0,0
6/6/2010,0,243.010794,362.954981,1061.7409,1408.698,1261.30645,1116.5236,1802.6117,1549.5678,1167.39325,1243.04555,1584.78525,0,0,0,283.871016,241.218679,238.709718,212.186416,218.63803,187.455229,1605.65485,0,0,443.537344,541.496512,0,245.878178,343.864049,319.091292,0,0,546.258416,567.346848,0,0,383.51261,195.340535,308.960626,279.56994,0,0,0,292.500351,1240.43685,1659.1332,0,0,0,0,472.108768,523.129168,578.911472,326.818574,324.773117,0,0,0,0,0,0,299.641628,258.06456,240.501833,359.498269,215.0538,300.00036,278.636698,267.954867,432.500519,284.545796,0,0,0,0,0,0,601.360448,503.40128
6/13/2010,0,281.967168,402.63174,944.88,1230.7062,1079.5254,954.3288,1520.0757,1370.076,1012.2027,922.4391,1250.7849,0,0,0,313.934376,255.327828,248.360616,235.6557,249.180288,199.180296,1374.8004,0,0,0,0,0,266.3934,393.158052,353.421194,0,0,0,0,0,0,421.311408,209.836032,353.278632,301.639296,0,0,1308.412,325.00013,1022.8326,1483.4616,1757.0104,1244.86056,1261.683,1147.66424,0,0,0,373.947518,356.052774,0,0,0,0,0,0,328.278636,281.147496,262.29504,389.754036,241.80324,316.052758,281.57906,292.631696,479.737034,315.263284,0,0,0,0,0,0,0,0
6/20/2010,2037.16515,0,0,780.582696,941.74778,903.883694,816.505034,1177.670162,1052.427416,714.563264,741.747736,968.932252,155.596878,117.910344,341.60805,0,0,0,0,0,0,1102.912864,0,3046.62609,0,0,0,0,0,0,0,463.28625,0,0,0,0,0,0,0,0,0,0,375.977507,0,781.55357,1173.786666,498.882487,351.396511,311.731722,353.631147,0,0,0,0,0,2282.43578,1660.13757,352.79685,424.82475,564.3351,0,0,0,0,0,0,0,0,0,0,0,141.044652,727.9713,502.44705,451.39815,1621.624,1903.38117,0,0
6/27/2010,0,0,0,0,0,0,0,0,0,0,0,0,358.49048,272.641444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.15818,0,0,0,0,0,0,0,0,0,0,0,542.01672,0,0,0,721.008288,499.99992,487.39488,515.966304,0,0,0,0,0,0,0,0,0,0,1110.52676,0,0,0,0,0,0,0,0,0,0,334.90558,0,0,0,0,0,0,0
7/4/2010,0,358.928514,0,488.741976,537.086372,573.510232,523.17908,717.881168,562.9142,499.338008,622.51688,526.49034,0,0,461.835952,413.69041,311.904712,329.166614,280.952336,329.166614,249.99996,640.397684,0,0,749.27776,1084.06144,0,367.261846,0,0,0,596.135528,1018.84384,1107.24992,0,0,519.642774,280.952336,480.357066,382.142796,0,0,0,0,486.092968,740.397736,0,0,0,0,1000.0032,842.03168,1040.58304,0,0,0,0,468.59924,600.000264,741.54622,0,445.238024,359.523752,318.45233,493.452302,315.47614,0,0,0,0,0,0,1001.932808,657.00512,608.69592,0,0,1097.10496,892.75648
